YEAR,COUNTY_NO,RTE_NO,CRASH_COUNT,AADT,CRASH_OVER_TRAFFIC
2016,1,35,10,3922.0,0.0025497195308516064
2016,1,35,10,5232.0,0.00191131498470948
2016,1,36,35,1391.0,0.02516175413371675
2016,1,36,35,6741.0,0.005192107995846314
2016,1,36,35,8841.0,0.00395882818685669
2016,1,36,35,2631.0,0.01330292664386165
2016,1,36,35,10551.0,0.00331722111648185
2016,1,36,35,6721.0,0.005207558399047761
2016,1,36,35,9761.0,0.0035856981866612026
2016,1,36,35,7417.0,0.00471888903869489
2016,1,36,35,7811.0,0.004480860325182435
2016,1,36,35,5231.0,0.006690881284649207
2016,1,36,35,4371.0,0.008007320979180966
2016,1,40,58,10572.0,0.005486189935679153
2016,1,40,58,14732.0,0.003937007874015748
2016,1,40,58,13500.0,0.004296296296296296
2016,1,40,58,14362.0,0.004038434758390197
2016,1,40,58,2302.0,0.02519548218940052
2016,1,40,58,13102.0,0.00442680506792856
2016,1,40,58,303.0,0.19141914191419143
2016,1,47,1,2190.0,0.00045662100456621003
2016,1,49,1,4150.0,0.00024096385542168674
2016,1,51,28,1220.0,0.022950819672131147
2016,1,51,28,1340.0,0.020895522388059702
2016,1,51,28,11100.0,0.0025225225225225223
2016,1,51,28,4100.0,0.006829268292682927
2016,1,51,28,14910.0,0.0018779342723004694
2016,1,51,28,3200.0,0.00875
2016,1,51,28,11910.0,0.0023509655751469353
2016,1,51,28,1900.0,0.014736842105263158
2016,1,51,28,3210.0,0.008722741433021807
2016,1,53,17,13661.0,0.0012444184173925775
2016,1,53,17,5740.0,0.002961672473867596
2016,1,53,17,12831.0,0.0013249162185332399
2016,1,53,17,12380.0,0.0013731825525040387
2016,1,61,4,11850.0,0.00033755274261603374
2016,1,61,4,671.0,0.005961251862891207
2016,1,68,166,313.0,0.5303514376996805
2016,1,68,166,38531.0,0.004308219355843347
2016,1,68,166,1403.0,0.11831789023521026
2016,1,68,166,363.0,0.4573002754820937
2016,1,68,166,230.0,0.7217391304347827
2016,1,68,166,2223.0,0.07467386414754835
2016,1,68,166,120.0,1.3833333333333333
2016,1,68,166,503.0,0.33001988071570576
2016,1,68,166,18701.0,0.008876530666809261
2016,1,68,166,2174.0,0.07635694572217111
2016,1,68,166,234.0,0.7094017094017094
2016,1,68,166,390.0,0.4256410256410256
2016,1,68,166,1015.0,0.16354679802955666
2016,1,68,166,2914.0,0.05696636925188744
2016,1,68,166,253.0,0.6561264822134387
2016,1,68,166,644.0,0.2577639751552795
2016,1,68,166,220.0,0.7545454545454545
2016,1,68,166,2483.0,0.06685461135722916
2016,1,68,166,1574.0,0.10546378653113088
2016,1,68,166,39831.0,0.004167608144410133
2016,1,68,166,30621.0,0.005421116227425623
2016,1,68,166,520.0,0.3192307692307692
2016,1,68,166,150.0,1.1066666666666667
2016,1,68,166,50131.0,0.0033113243302547325
2016,1,68,166,1350.0,0.12296296296296297
2016,1,68,166,690.0,0.24057971014492754
2016,1,68,166,29901.0,0.005551653790843116
2016,1,68,166,330.0,0.503030303030303
2016,1,68,166,220.0,0.7545454545454545
2016,1,68,166,683.0,0.2430453879941435
2016,1,68,166,2423.0,0.06851011143210896
2016,1,68,166,2703.0,0.06141324454310026
2016,1,68,166,1380.0,0.12028985507246377
2016,1,68,166,22911.0,0.007245427960368382
2016,1,68,166,2304.0,0.0720486111111111
2016,1,68,166,90.0,1.8444444444444446
2016,1,68,166,23.0,7.217391304347826
2016,1,68,166,1380.0,0.12028985507246377
2016,1,68,166,18031.0,0.009206366812711442
2016,1,68,166,6013.0,0.027606851821054382
2016,1,68,166,1403.0,0.11831789023521026
2016,1,68,166,220.0,0.7545454545454545
2016,1,68,166,1464.0,0.1133879781420765
2016,1,68,166,33.0,5.03030303030303
2016,1,68,166,1774.0,0.0935738444193912
2016,1,68,166,194.0,0.8556701030927835
2016,1,68,166,110.0,1.509090909090909
2016,1,68,166,1094.0,0.15173674588665448
2016,1,68,166,1013.0,0.16386969397828233
2016,1,68,166,200.0,0.83
2016,1,68,166,3982.0,0.04168759417378202
2016,1,68,166,22291.0,0.00744695168453636
2016,1,68,166,363.0,0.4573002754820937
2016,1,68,166,4803.0,0.03456173225067666
2016,1,68,166,160.0,1.0375
2016,1,68,166,470.0,0.35319148936170214
2016,1,68,166,1924.0,0.08627858627858628
2016,1,68,166,80.0,2.075
2016,1,68,166,693.0,0.23953823953823955
2016,1,68,166,3423.0,0.04849547180835524
2016,1,68,166,5020.0,0.033067729083665336
2016,1,68,166,26871.0,0.006177663652264523
2016,1,68,166,843.0,0.19691577698695137
2016,1,68,166,170.0,0.9764705882352941
2016,1,68,166,23.0,7.217391304347826
2016,1,68,166,510.0,0.3254901960784314
2016,1,68,166,684.0,0.24269005847953215
2016,1,68,166,324.0,0.5123456790123457
2016,1,68,166,5553.0,0.029893751125517738
2016,1,68,166,1074.0,0.15456238361266295
2016,1,68,166,1193.0,0.13914501257334452
2016,1,68,166,5540.0,0.029963898916967508
2016,1,68,166,230.0,0.7217391304347827
2016,1,68,166,5263.0,0.03154094622838685
2016,1,68,166,584.0,0.2842465753424658
2016,1,68,166,580.0,0.28620689655172415
2016,1,68,166,973.0,0.17060637204522097
2016,1,68,166,70.0,2.3714285714285714
2016,1,68,166,19591.0,0.008473278546271248
2016,1,68,166,2314.0,0.07173725151253241
2016,1,68,166,4173.0,0.03977953510663791
2016,1,68,166,433.0,0.3833718244803695
2016,1,68,166,454.0,0.3656387665198238
2016,1,68,166,1644.0,0.10097323600973236
2016,1,68,166,263.0,0.6311787072243346
2016,1,68,166,220.0,0.7545454545454545
2016,1,68,166,35851.0,0.004630275306128142
2016,1,68,166,1284.0,0.1292834890965732
2016,1,68,166,310.0,0.535483870967742
2016,1,68,166,23021.0,0.007210807523565441
2016,1,68,166,240.0,0.6916666666666667
2016,1,68,166,220.0,0.7545454545454545
2016,1,68,166,913.0,0.18181818181818182
2016,1,68,166,1924.0,0.08627858627858628
2016,1,68,166,31892.0,0.005205067101467452
2016,1,68,166,280.0,0.5928571428571429
2016,1,68,166,594.0,0.27946127946127947
2016,1,68,166,3703.0,0.044828517418309476
2016,1,68,166,5513.0,0.03011064756031199
2016,1,68,166,16271.0,0.010202200233544343
2016,1,68,166,1294.0,0.12828438948995363
2016,1,68,166,1594.0,0.10414052697616061
2016,1,68,166,130.0,1.2769230769230768
2016,1,68,166,16271.0,0.010202200233544343
2016,1,68,166,300.0,0.5533333333333333
2016,1,68,166,7953.0,0.020872626681755314
2016,1,68,166,4723.0,0.035147152233749736
2016,1,68,166,1220.0,0.1360655737704918
2016,1,68,166,2043.0,0.08125305922662751
2016,1,68,166,1823.0,0.09105869445968184
2016,1,68,166,1592.0,0.10427135678391959
2016,1,68,166,27261.0,0.0060892850592421405
2016,1,68,166,3314.0,0.05009052504526252
2016,1,68,166,1774.0,0.0935738444193912
2016,1,68,166,814.0,0.20393120393120392
2016,1,68,166,100.0,1.66
2016,1,68,166,1974.0,0.08409321175278622
2016,1,68,166,19111.0,0.008686097012191932
2016,1,68,166,100.0,1.66
2016,1,68,166,3253.0,0.05102981862895788
2016,1,68,166,1853.0,0.08958445763626552
2016,1,68,166,134.0,1.2388059701492538
2016,1,68,166,330.0,0.503030303030303
2016,1,68,166,18601.0,0.008924251384334175
2016,1,68,166,1604.0,0.10349127182044887
2016,1,68,166,2093.0,0.07931199235547062
2016,1,68,166,543.0,0.30570902394106814
2016,1,70,3,1225.0,0.0024489795918367346
2016,1,75,1,373.0,0.002680965147453083
2016,1,121,1,143.0,0.006993006993006993
2016,1,135,16,6820.0,0.002346041055718475
2016,1,135,16,6520.0,0.00245398773006135
2016,1,135,16,5954.0,0.0026872690628149142
2016,1,135,16,3240.0,0.0049382716049382715
2016,1,135,16,5600.0,0.002857142857142857
2016,1,135,16,1701.0,0.00940623162845385
2016,1,140,1,2232.0,0.00044802867383512545
2016,1,144,5,1062.0,0.004708097928436911
2016,1,144,5,7322.0,0.0006828735318219066
2016,1,144,5,61.0,0.08196721311475409
2016,1,220,81,12080.0,0.006705298013245033
2016,1,220,81,4221.0,0.019189765458422176
2016,1,220,81,17591.0,0.004604627366266841
2016,1,220,81,4842.0,0.016728624535315983
2016,1,220,81,7332.0,0.01104746317512275
2016,1,220,81,9832.0,0.00823840520748576
2016,1,220,81,12431.0,0.00651596814415574
2016,1,220,81,14261.0,0.005679826099151532
2016,1,270,2,2000.0,0.001
2016,1,439,2,851.0,0.0023501762632197414
2016,1,469,2,1051.0,0.0019029495718363464
2016,1,471,1,1772.0,0.000564334085778781
2016,1,481,1,1473.0,0.0006788866259334691
2016,1,493,1,142.0,0.007042253521126761
2016,1,512,3,3131.0,0.0009581603321622484
2016,1,518,1,2112.0,0.0004734848484848485
2016,1,530,1,302.0,0.0033112582781456954
2016,1,584,2,433.0,0.004618937644341801
2016,1,636,2,8262.0,0.0002420721374969741
2016,1,638,2,2302.0,0.0008688097306689834
2016,1,638,2,1512.0,0.0013227513227513227
2016,1,639,3,1772.0,0.001693002257336343
2016,1,639,3,4161.0,0.0007209805335255948
2016,1,639,3,13512.0,0.00022202486678507994
2016,1,639,3,3841.0,0.0007810466024472793
2016,1,658,15,11581.0,0.0012952249373974613
2016,1,658,15,3611.0,0.004153973968429798
2016,1,660,1,532.0,0.0018796992481203006
2016,1,681,1,454.0,0.0022026431718061676
2016,1,681,1,3200.0,0.0003125
2016,1,807,4,4800.0,0.0008333333333333334
2016,1,807,4,5120.0,0.00078125
2016,1,807,4,1070.0,0.003738317757009346
2016,1,889,1,3193.0,0.00031318509238960227
2016,1,935,2,1071.0,0.0018674136321195146
2016,1,936,3,1560.0,0.0019230769230769232
2016,1,936,3,1553.0,0.0019317450096587251
2016,1,948,2,1625.0,0.0012307692307692308
2016,1,948,2,1231.0,0.0016246953696181965
2016,1,948,2,101.0,0.019801980198019802
2016,1,948,2,1473.0,0.0013577732518669382
2016,1,948,2,892.0,0.002242152466367713
2016,1,956,1,6842.0,0.00014615609470914936
2016,1,1290,1,2855.0,0.0003502626970227671
2016,1,1570,2,4160.0,0.0004807692307692308
2016,1,1570,2,7242.0,0.00027616680475006904
2016,1,1750,1,2330.0,0.00042918454935622315
2016,1,2150,1,2814.0,0.00035536602700781805
2016,1,2370,1,10170.0,9.832841691248771e-05
2016,1,2371,1,10170.0,9.832841691248771e-05
2016,1,2630,3,6393.0,0.0004692632566870014
2016,1,2690,1,12230.0,8.176614881439084e-05
2016,1,2720,2,952.0,0.0021008403361344537
2016,1,3630,1,851.0,0.0011750881316098707
2016,1,3690,2,9020.0,0.00022172949002217295
2016,1,3850,2,6762.0,0.0002957704821058858
2016,1,3852,1,6762.0,0.0001478852410529429
2016,1,3920,1,1365.0,0.0007326007326007326
2016,2,2,955,55472.0,0.017215892702624747
2016,2,2,955,33192.0,0.028771993251385877
2016,2,2,955,65292.0,0.014626600502358636
2016,2,2,955,24770.0,0.03855470327008478
2016,2,2,955,23642.0,0.04039421368750529
2016,2,2,955,30262.0,0.0315577291652898
2016,2,2,955,26102.0,0.036587234694659417
2016,2,2,955,49152.0,0.019429524739583332
2016,2,2,955,14175.0,0.0673721340388007
2016,2,2,955,30865.0,0.03094119552891625
2016,2,2,955,21202.0,0.045042920479200076
2016,2,2,955,19565.0,0.048811653462816254
2016,2,2,955,43042.0,0.022187630686306397
2016,2,2,955,47592.0,0.020066397713901497
2016,2,2,955,10942.0,0.08727837689636264
2016,2,2,955,21115.0,0.04522851053753256
2016,2,2,955,8185.0,0.11667684789248625
2016,2,2,955,29242.0,0.032658504890226384
2016,2,2,955,41452.0,0.023038695358486926
2016,2,2,955,24892.0,0.038365739996786115
2016,2,2,955,13025.0,0.07332053742802304
2016,2,2,955,59992.0,0.015918789171889585
2016,2,2,955,2723.0,0.35071612192434815
2016,2,2,955,42502.0,0.022469530845607266
2016,2,2,955,50532.0,0.018898915538668567
2016,2,2,955,40272.0,0.023713746523639254
2016,2,2,955,62232.0,0.015345802802416764
2016,2,2,955,38722.0,0.024662982283972935
2016,2,3,494,7321.0,0.06747712061193827
2016,2,3,494,19164.0,0.02577749947818827
2016,2,3,494,15214.0,0.0324700933350861
2016,2,3,494,3261.0,0.15148727384237964
2016,2,3,494,31264.0,0.015800921187308085
2016,2,3,494,18641.0,0.026500724210074565
2016,2,3,494,18614.0,0.026539164070054796
2016,2,3,494,11484.0,0.0430163706025775
2016,2,3,494,68141.0,0.007249673471184749
2016,2,3,494,3445.0,0.14339622641509434
2016,2,3,494,69451.0,0.0071129285395458665
2016,2,3,494,3091.0,0.15981882885797477
2016,2,3,494,8521.0,0.0579744161483394
2016,2,3,494,17310.0,0.02853841709994223
2016,2,3,494,10561.0,0.04677587349682795
2016,2,3,494,21781.0,0.02268031770809421
2016,2,3,494,79301.0,0.006229429641492541
2016,2,3,494,6431.0,0.07681542528378169
2016,2,3,494,79490.0,0.006214618190967417
2016,2,3,494,7841.0,0.06300216809080475
2016,2,3,494,66731.0,0.007402856243724805
2016,2,3,494,23014.0,0.021465195098635613
2016,2,3,494,12321.0,0.04009414820225631
2016,2,3,494,9545.0,0.05175484546883185
2016,2,3,494,67801.0,0.0072860282296721285
2016,2,4,25,2032.0,0.012303149606299213
2016,2,4,25,5642.0,0.004431052818149593
2016,2,4,25,292.0,0.08561643835616438
2016,2,4,25,1142.0,0.021891418563922942
2016,2,4,25,2862.0,0.008735150244584208
2016,2,4,25,46702.0,0.0005353089803434543
2016,2,4,25,6221.0,0.0040186465198521135
2016,2,4,25,5202.0,0.004805843906189927
2016,2,4,25,41.0,0.6097560975609756
2016,2,4,25,44100.0,0.0005668934240362812
2016,2,4,25,1111.0,0.022502250225022502
2016,2,4,25,3132.0,0.007982120051085569
2016,2,5,6,9634.0,0.0006227942702927133
2016,2,6,34,12395.0,0.0027430415490116984
2016,2,6,34,9841.0,0.003454933441723402
2016,2,9,11,12645.0,0.0008699090549624357
2016,2,9,11,9855.0,0.0011161846778285135
2016,2,10,70,5470.0,0.012797074954296161
2016,2,10,70,19595.0,0.003572339882623118
2016,2,10,70,4080.0,0.01715686274509804
2016,2,10,70,2810.0,0.02491103202846975
2016,2,10,70,2060.0,0.03398058252427184
2016,2,10,70,3390.0,0.02064896755162242
2016,2,10,70,4355.0,0.016073478760045924
2016,2,10,70,4630.0,0.01511879049676026
2016,2,10,70,6800.0,0.010294117647058823
2016,2,10,70,37860.0,0.0018489170628631802
2016,2,10,70,1135.0,0.06167400881057269
2016,2,10,70,1820.0,0.038461538461538464
2016,2,10,70,31911.0,0.0021936009526495564
2016,2,10,70,1800.0,0.03888888888888889
2016,2,10,70,4335.0,0.016147635524798153
2016,2,10,70,3650.0,0.019178082191780823
2016,2,10,70,21025.0,0.0033293697978596906
2016,2,10,70,1550.0,0.04516129032258064
2016,2,10,70,55361.0,0.0012644280269503802
2016,2,10,70,1710.0,0.04093567251461988
2016,2,10,70,2200.0,0.031818181818181815
2016,2,10,70,1570.0,0.044585987261146494
2016,2,10,70,47691.0,0.0014677821811243212
2016,2,10,70,3650.0,0.019178082191780823
2016,2,10,70,5770.0,0.012131715771230503
2016,2,10,70,3880.0,0.01804123711340206
2016,2,10,70,7375.0,0.009491525423728813
2016,2,10,70,1220.0,0.05737704918032787
2016,2,10,70,52081.0,0.0013440602138975826
2016,2,10,70,3450.0,0.020289855072463767
2016,2,10,70,2440.0,0.028688524590163935
2016,2,10,70,1780.0,0.03932584269662921
2016,2,10,70,1220.0,0.05737704918032787
2016,2,10,70,2360.0,0.029661016949152543
2016,2,10,70,4590.0,0.015250544662309368
2016,2,10,70,2440.0,0.028688524590163935
2016,2,10,70,1090.0,0.06422018348623854
2016,2,10,70,2250.0,0.03111111111111111
2016,2,10,70,52011.0,0.0013458691430658898
2016,2,17,10,5475.0,0.0018264840182648401
2016,2,17,10,5791.0,0.001726817475392851
2016,2,32,78,12645.0,0.006168446026097271
2016,2,32,78,1061.0,0.07351555136663525
2016,2,32,78,3491.0,0.02234316814666285
2016,2,32,78,3200.0,0.024375
2016,2,32,78,5683.0,0.01372514516980468
2016,2,32,78,5580.0,0.013978494623655914
2016,2,32,78,3864.0,0.020186335403726708
2016,2,32,78,1693.0,0.04607206142941524
2016,2,32,78,47783.0,0.0016323797166356234
2016,2,32,78,2060.0,0.037864077669902914
2016,2,32,78,52740.0,0.0014789533560864618
2016,2,32,78,4170.0,0.01870503597122302
2016,2,32,78,281.0,0.2775800711743772
2016,2,32,78,5401.0,0.014441770042584706
2016,2,32,78,4414.0,0.017671046669687357
2016,2,32,78,47783.0,0.0016323797166356234
2016,2,32,78,4574.0,0.017052907739396588
2016,2,32,78,254.0,0.30708661417322836
2016,2,32,78,4843.0,0.016105719595292174
2016,2,32,78,58720.0,0.0013283378746594006
2016,2,32,78,9804.0,0.00795593635250918
2016,2,32,78,7332.0,0.010638297872340425
2016,2,32,78,1130.0,0.06902654867256637
2016,2,32,78,1210.0,0.06446280991735537
2016,2,32,78,1430.0,0.05454545454545454
2016,2,32,78,5824.0,0.013392857142857142
2016,2,32,78,1570.0,0.049681528662420385
2016,2,32,78,77460.0,0.0010069713400464755
2016,2,32,78,11952.0,0.006526104417670682
2016,2,32,78,1850.0,0.04216216216216216
2016,2,32,78,64470.0,0.001209865053513262
2016,2,32,78,304.0,0.2565789473684211
2016,2,32,78,3220.0,0.02422360248447205
2016,2,32,78,49720.0,0.0015687851971037813
2016,2,32,78,6004.0,0.012991339107261825
2016,2,32,78,6034.0,0.012926748425588332
2016,2,32,78,3904.0,0.019979508196721313
2016,2,32,78,1593.0,0.04896421845574388
2016,2,32,78,7604.0,0.010257759074171488
2016,2,32,78,1310.0,0.059541984732824425
2016,2,32,78,3200.0,0.024375
2016,2,32,78,5344.0,0.014595808383233533
2016,2,35,4,19904.0,0.00020096463022508038
2016,2,49,1,8795.0,0.00011370096645821489
2016,2,50,182,250.0,0.728
2016,2,50,182,16300.0,0.011165644171779142
2016,2,50,182,80571.0,0.0022588772635315437
2016,2,50,182,900.0,0.20222222222222222
2016,2,50,182,720.0,0.25277777777777777
2016,2,50,182,610.0,0.2983606557377049
2016,2,50,182,480.0,0.37916666666666665
2016,2,50,182,765.0,0.23790849673202613
2016,2,50,182,602.0,0.3023255813953488
2016,2,50,182,490.0,0.37142857142857144
2016,2,50,182,1090.0,0.1669724770642202
2016,2,50,182,1710.0,0.1064327485380117
2016,2,50,182,310.0,0.5870967741935483
2016,2,50,182,7570.0,0.02404227212681638
2016,2,50,182,123250.0,0.0014766734279918865
2016,2,50,182,6082.0,0.029924366984544558
2016,2,50,182,50.0,3.64
2016,2,50,182,2802.0,0.0649536045681656
2016,2,50,182,1760.0,0.10340909090909091
2016,2,50,182,2110.0,0.08625592417061612
2016,2,50,182,6550.0,0.027786259541984732
2016,2,50,182,71203.0,0.0025560720756147917
2016,2,50,182,6990.0,0.026037195994277538
2016,2,50,182,2520.0,0.07222222222222222
2016,2,50,182,822.0,0.22141119221411193
2016,2,50,182,98991.0,0.001838550979381964
2016,2,50,182,2830.0,0.06431095406360424
2016,2,50,182,2570.0,0.07081712062256809
2016,2,50,182,350.0,0.52
2016,2,50,182,7152.0,0.025447427293064876
2016,2,50,182,300.0,0.6066666666666667
2016,2,50,182,7470.0,0.02436412315930388
2016,2,50,182,310.0,0.5870967741935483
2016,2,50,182,8050.0,0.022608695652173914
2016,2,50,182,330.0,0.5515151515151515
2016,2,50,182,3370.0,0.05400593471810089
2016,2,50,182,1060.0,0.17169811320754716
2016,2,50,182,16100.0,0.011304347826086957
2016,2,50,182,73140.0,0.0024883784522832923
2016,2,50,182,3532.0,0.051528878822197054
2016,2,60,12,13882.0,0.000864428756663305
2016,2,70,42,27801.0,0.0015107370238480631
2016,2,70,42,7745.0,0.005422853453841188
2016,2,70,42,28351.0,0.001481429226482311
2016,2,70,42,40690.0,0.0010321946424182845
2016,2,97,458,7530.0,0.06082337317397078
2016,2,97,458,126740.0,0.003613697333122929
2016,2,97,458,8360.0,0.05478468899521531
2016,2,97,458,7780.0,0.05886889460154242
2016,2,97,458,9470.0,0.04836325237592397
2016,2,97,458,670.0,0.6835820895522388
2016,2,97,458,5510.0,0.08312159709618874
2016,2,97,458,5960.0,0.07684563758389262
2016,2,97,458,1230.0,0.3723577235772358
2016,2,97,458,870.0,0.5264367816091954
2016,2,97,458,5200.0,0.08807692307692308
2016,2,97,458,5950.0,0.07697478991596639
2016,2,97,458,3690.0,0.12411924119241192
2016,2,97,458,3992.0,0.11472945891783567
2016,2,97,458,7300.0,0.06273972602739726
2016,2,97,458,156440.0,0.002927639989772437
2016,2,97,458,570.0,0.8035087719298246
2016,2,97,458,15595.0,0.029368387303622956
2016,2,97,458,3480.0,0.13160919540229885
2016,2,97,458,6160.0,0.07435064935064935
2016,2,97,458,3720.0,0.12311827956989248
2016,2,97,458,4210.0,0.10878859857482186
2016,2,97,458,6845.0,0.06691015339663989
2016,2,97,458,12405.0,0.036920596533655786
2016,2,97,458,14210.0,0.03223082336382829
2016,2,97,458,118530.0,0.003864000674934616
2016,2,97,458,1580.0,0.289873417721519
2016,2,97,458,770.0,0.5948051948051948
2016,2,97,458,8550.0,0.053567251461988305
2016,2,97,458,5960.0,0.07684563758389262
2016,2,97,458,124321.0,0.0036840115507436396
2016,2,97,458,580.0,0.7896551724137931
2016,2,97,458,108731.0,0.004212230182744571
2016,2,97,458,135891.0,0.003370348293853162
2016,2,97,458,1680.0,0.2726190476190476
2016,2,97,458,9420.0,0.04861995753715499
2016,2,97,458,31445.0,0.014565113690570838
2016,2,97,458,2980.0,0.15369127516778525
2016,2,97,458,29724.0,0.015408424169021665
2016,2,97,458,1870.0,0.2449197860962567
2016,2,97,458,10670.0,0.0429240862230553
2016,2,97,458,24682.0,0.0185560327364071
2016,2,97,458,3980.0,0.11507537688442211
2016,2,97,458,1330.0,0.3443609022556391
2016,2,97,458,6600.0,0.0693939393939394
2016,2,97,458,8030.0,0.057036114570361146
2016,2,97,458,8300.0,0.05518072289156627
2016,2,97,458,7630.0,0.0600262123197903
2016,2,97,458,2650.0,0.1728301886792453
2016,2,97,458,8420.0,0.05439429928741093
2016,2,97,458,120650.0,0.0037961044343141318
2016,2,97,458,4250.0,0.10776470588235294
2016,2,97,458,6000.0,0.07633333333333334
2016,2,97,458,5760.0,0.07951388888888888
2016,2,97,458,6090.0,0.07520525451559934
2016,2,97,458,91191.0,0.005022425458652718
2016,2,97,458,10340.0,0.04429400386847195
2016,2,97,458,3930.0,0.11653944020356234
2016,2,97,458,510.0,0.8980392156862745
2016,2,97,458,6380.0,0.07178683385579937
2016,2,97,458,3150.0,0.14539682539682539
2016,2,97,458,6590.0,0.06949924127465858
2016,2,97,458,2700.0,0.16962962962962963
2016,2,97,458,4020.0,0.11393034825870647
2016,2,97,458,13590.0,0.033701250919793965
2016,2,97,458,9940.0,0.04607645875251509
2016,2,97,458,3300.0,0.1387878787878788
2016,2,97,458,133771.0,0.0034237615028668397
2016,2,100,269,3981.0,0.0675709620698317
2016,2,100,269,2410.0,0.1116182572614108
2016,2,100,269,4921.0,0.05466368624263361
2016,2,100,269,3480.0,0.07729885057471264
2016,2,100,269,11141.0,0.024145049815994975
2016,2,100,269,1375.0,0.19563636363636364
2016,2,100,269,78838.0,0.0034120601740277533
2016,2,100,269,4460.0,0.06031390134529148
2016,2,100,269,13085.0,0.020557890714558654
2016,2,100,269,100370.0,0.002680083690345721
2016,2,100,269,79100.0,0.003400758533501896
2016,2,100,269,1820.0,0.1478021978021978
2016,2,100,269,83491.0,0.0032219041573343233
2016,2,100,269,8620.0,0.03120649651972158
2016,2,100,269,28430.0,0.009461836088638763
2016,2,100,269,7801.0,0.034482758620689655
2016,2,100,269,1690.0,0.1591715976331361
2016,2,100,269,3701.0,0.07268305863280194
2016,2,100,269,1430.0,0.18811188811188811
2016,2,100,269,2390.0,0.11255230125523012
2016,2,100,269,91341.0,0.002945008265729519
2016,2,100,269,2791.0,0.09638122536725188
2016,2,100,269,2110.0,0.12748815165876778
2016,2,100,269,14585.0,0.018443606444977716
2016,2,100,269,6921.0,0.03886721572027164
2016,2,100,269,1760.0,0.15284090909090908
2016,2,100,269,10120.0,0.02658102766798419
2016,2,100,269,8320.0,0.03233173076923077
2016,2,100,269,4150.0,0.06481927710843373
2016,2,100,269,4165.0,0.0645858343337335
2016,2,100,269,4370.0,0.061556064073226543
2016,2,100,269,5725.0,0.04698689956331878
2016,2,100,269,2171.0,0.1239060340856748
2016,2,100,269,1510.0,0.1781456953642384
2016,2,100,269,7611.0,0.03534358165812639
2016,2,100,269,5760.0,0.04670138888888889
2016,2,100,269,7000.0,0.03842857142857143
2016,2,100,269,7110.0,0.03783403656821378
2016,2,100,269,4180.0,0.06435406698564593
2016,2,100,269,5550.0,0.048468468468468466
2016,2,100,269,3641.0,0.07388080197747872
2016,2,100,269,910.0,0.2956043956043956
2016,2,100,269,3681.0,0.07307796794349361
2016,2,100,269,5401.0,0.04980559155711905
2016,2,100,269,3970.0,0.0677581863979849
2016,2,100,269,1351.0,0.1991117690599556
2016,2,100,269,320.0,0.840625
2016,2,100,269,1160.0,0.23189655172413792
2016,2,100,269,1770.0,0.1519774011299435
2016,2,100,269,13871.0,0.019392978155864753
2016,2,100,269,6250.0,0.04304
2016,2,100,269,4511.0,0.05963201064065617
2016,2,100,269,8451.0,0.03183055259732576
2016,2,100,269,950.0,0.2831578947368421
2016,2,100,269,8410.0,0.031985731272294884
2016,2,100,269,4320.0,0.06226851851851852
2016,2,100,269,3740.0,0.07192513368983958
2016,2,100,269,6090.0,0.04417077175697865
2016,2,100,269,105840.0,0.0025415721844293275
2016,2,100,269,930.0,0.289247311827957
2016,2,100,269,5300.0,0.05075471698113208
2016,2,100,269,1941.0,0.13858835651725915
2016,2,103,5,9142.0,0.0005469262743382192
2016,2,162,37,13110.0,0.0028222730739893213
2016,2,162,37,21151.0,0.0017493262729894568
2016,2,162,37,20061.0,0.0018443746572952494
2016,2,164,14,8085.0,0.0017316017316017316
2016,2,168,13,11254.0,0.0011551448373911498
2016,2,169,3,5335.0,0.0005623242736644799
2016,2,169,3,4645.0,0.0006458557588805167
2016,2,170,176,16182.0,0.010876282288963045
2016,2,170,176,10442.0,0.0168550086190385
2016,2,170,176,11245.0,0.01565140062249889
2016,2,170,176,23172.0,0.00759537372691179
2016,2,170,176,29052.0,0.006058102712377805
2016,2,170,176,19512.0,0.009020090200902008
2016,2,170,176,45394.0,0.0038771643829581003
2016,2,170,176,26532.0,0.006633499170812604
2016,2,170,176,12415.0,0.014176399516713652
2016,2,170,176,7860.0,0.022391857506361322
2016,2,170,176,7915.0,0.022236260265319014
2016,2,170,176,24732.0,0.007116286592269125
2016,2,170,176,23992.0,0.007335778592864288
2016,2,171,27,11824.0,0.002283491204330176
2016,2,173,104,9201.0,0.011303119226171068
2016,2,173,104,511.0,0.2035225048923679
2016,2,173,104,27221.0,0.003820579699496712
2016,2,173,104,12431.0,0.00836618132089132
2016,2,174,117,11684.0,0.010013693940431358
2016,2,174,117,9264.0,0.012629533678756476
2016,2,174,117,23564.0,0.004965201154303174
2016,2,174,117,11684.0,0.010013693940431358
2016,2,174,117,19464.0,0.006011097410604192
2016,2,175,183,25675.0,0.007127555988315482
2016,2,175,183,18783.0,0.00974285257946015
2016,2,175,183,12110.0,0.015111478117258464
2016,2,175,183,24942.0,0.007337021890786625
2016,2,176,61,2791.0,0.02185596560372626
2016,2,176,61,28001.0,0.0021784936252276705
2016,2,176,61,9480.0,0.006434599156118144
2016,2,176,61,18370.0,0.003320631464344039
2016,2,176,61,16640.0,0.0036658653846153846
2016,2,176,61,23460.0,0.0026001705029838024
2016,2,177,162,27562.0,0.005877657644583122
2016,2,177,162,22205.0,0.007295654131952263
